	      Time	     dPmax	     dVmax	     dSmax	     dNmax	     CFL
	     258.3	  0.679944	0.000129137	0.000238004	  0.231928	  0.188115
	     258.4	  0.680146	0.000164574	0.000238005	  0.207616	  0.188124
	     258.5	  0.680346	0.000196435	0.00023805	   0.18761	  0.188133
	     258.6	  0.680545	0.000225089	 0.0002381	  0.171009	  0.188143
	     258.7	  0.680742	0.000250864	0.000238143	  0.157078	  0.188152
	     258.8	  0.680937	0.000274058	0.000238174	  0.145254	  0.188162
	     258.9	   0.68113	0.000294935	0.000238189	  0.135111	  0.188171
	       259	  0.681321	0.000313734	0.000238189	  0.126326	  0.188181
	     259.1	  0.681511	0.000330666	0.000238176	   0.11865	  0.188191
	     259.2	  0.681699	0.000345922	0.000238151	  0.111887	    0.1882
	     259.3	  0.681886	0.000359679	0.000238115	  0.105884	   0.18821
	     259.4	  0.682071	0.000372082	0.000238069	   0.10052	  0.188219
	     259.5	  0.682254	0.000383271	0.000238013	 0.0956968	  0.188229
	     259.6	  0.682436	0.000393369	0.000237949	 0.0913339	  0.188239
	     259.7	  0.682616	0.000402483	0.000237877	 0.0873667	  0.188248
	     259.8	  0.682794	0.000410717	0.000237797	 0.0837418	  0.188257
	     259.9	  0.682971	0.00041816	0.000237709	 0.0804166	  0.188266
	       260	  0.683146	0.000424892	0.000237615	 0.0773525	  0.188275
	     260.1	  0.683319	0.000430985	0.000237516	 0.0745192	  0.188283
	     260.2	  0.683491	0.000436503	0.000237412	 0.0718907	  0.188292
	     260.3	  0.683662	0.000441503	0.000237304	 0.0694448	  0.188301
	     260.4	  0.683831	0.000446038	0.000237193	 0.0671624	   0.18831
	     260.5	  0.683999	0.000450019	0.000237078	 0.0650272	  0.188319
	     260.6	  0.684165	0.000453637	0.000236961	 0.0630237	  0.188328
	     260.7	   0.68433	0.000456927	0.000236843	 0.0611404	  0.188338
	     260.8	  0.684493	0.000459924	0.000236717	 0.0593663	  0.188347
	     260.9	  0.684655	0.000462537	0.000236586	 0.0576917	  0.188356
	       261	  0.684815	0.000464915	0.000236455	 0.0561078	  0.188365
	     261.1	  0.684974	0.000467086	0.000236321	 0.0546075	  0.188374
	     261.2	  0.685152	0.000420381	0.000236068	 0.0532042	  0.188382
	     261.3	  0.685306	0.000378347	0.000235893	 0.0518138	  0.188389
	     261.4	  0.685458	0.000355385	0.000235747	 0.0504988	  0.188397
	     261.5	  0.685608	 0.0003471	0.000235607	 0.0490742	  0.188406
	     261.6	  0.685759	0.000339639	0.000235475	 0.0476512	  0.188414
	     261.7	  0.685908	0.000332916	0.000235345	 0.0463276	  0.188422
	     261.8	  0.686055	0.000326858	0.000235215	 0.0451055	  0.188431
	     261.9	  0.686201	0.000321392	0.000235085	 0.0439739	  0.188439
	       262	  0.686346	0.000316466	0.000234954	 0.0429214	  0.188448
	     262.1	   0.68649	0.000312022	0.000234822	 0.0419382	  0.188457
	     262.2	  0.686632	0.000308012	0.000234688	 0.0410155	  0.188466
	     262.3	  0.686773	0.000304391	0.000234553	 0.0401463	  0.188475
	     262.4	  0.686913	0.00030112	0.000234418	 0.0393245	  0.188484
	     262.5	  0.687051	0.000298165	0.000234281	 0.0385448	  0.188493
	     262.6	  0.687188	0.000295493	0.000234143	 0.0378028	  0.188503
	     262.7	  0.687315	0.000291877	0.000233992	 0.0370963	  0.188511
	     262.8	  0.687442	0.000288611	0.000233848	 0.0364185	   0.18852
	     262.9	   0.68757	0.000285659	0.000233706	 0.0357492	  0.188529
	       263	  0.687697	0.000282993	0.000233564	 0.0351102	  0.188537
	     263.1	  0.687823	0.000280611	0.000233417	 0.0345014	  0.188545
	     263.2	  0.687949	0.000278178	0.000233284	 0.0339199	  0.188543
	     263.3	  0.688074	0.000275976	0.00023314	 0.0333606	  0.188546
	     263.4	  0.688198	0.000273987	0.000232991	  0.032822	  0.188551
