	      Time	     dPmax	     dVmax	     dSmax	     dNmax	     CFL
	      30.4	   1.18408	1.75686e-05	0.000291355	  0.198378	0.000170515
	      30.5	   1.18195	2.40988e-05	0.000289154	  0.180228	0.000170586
	      30.6	   1.17978	2.16902e-05	0.000286759	  0.164778	0.000170656
	      30.7	   1.17758	1.95227e-05	0.000284247	  0.151518	0.000170726
	      30.8	   1.17533	1.75721e-05	0.000281676	  0.140084	0.000170795
	      30.9	   1.17306	1.70998e-05	0.000279069	  0.130185	0.000170865
	        31	   1.17076	1.81188e-05	0.000276437	  0.121511	0.000170934
	      31.1	   1.16843	2.53659e-05	0.000274314	  0.113854	0.000171002
	      31.2	   1.16609	2.28297e-05	0.000276998	  0.999461	0.000171071
	      31.3	   1.16372	2.05472e-05	0.000279684	  0.700815	0.000171139
	      31.4	   1.16134	1.84929e-05	0.00028237	  0.529454	0.000171207
	      31.5	   1.15894	1.94921e-05	0.000285059	   0.42241	0.000171274
	      31.6	   1.15653	2.3085e-05	0.00028775	  0.350326	0.000171342
	      31.7	   1.15412	2.07695e-05	0.000290443	  0.297212	0.000171409
	      31.8	   1.15169	1.86913e-05	0.000293138	   0.25776	0.000171475
	      31.9	   1.14925	1.6821e-05	0.000295834	  0.226656	0.000171542
	        32	   1.14674	1.51389e-05	0.00029853	  0.201694	0.000171608
	      32.1	   1.14243	2.14217e-05	0.000301223	  0.181302	0.000171674
	      32.2	   1.13743	1.92798e-05	0.00030391	  0.164358	0.000171739
	      32.3	   1.13242	1.73521e-05	0.00030659	  0.150193	0.000171804
	      32.4	   1.12741	1.56171e-05	0.000309263	  0.138121	0.000171869
	      32.5	   1.12534	1.77536e-05	0.000311929	  0.127733	0.000171934
	      32.6	   1.12362	1.59788e-05	0.000314588	  0.118696	0.000171999
	      32.7	   1.12184	2.04018e-05	0.000317239	  0.110807	0.000172063
	      32.8	   1.12002	1.83619e-05	0.000319886	  0.556134	0.000172127
	      32.9	   1.11813	2.00374e-05	0.000322528	   0.43466	0.00017219
