==================================================
DX : feet


(*,  8,  3)      8400.0      8400.0      8400.0      8400.0      8400.0      8400.0      8400.0      8400.0      8400.0      8400.0
(*,  9,  3)      8400.0      8400.0      8400.0      8400.0      8400.0      8400.0      8400.0      8400.0      8400.0      8400.0
(*, 10,  3)      8400.0      8400.0      8400.0      8400.0      8400.0      8400.0      8400.0      8400.0      8400.0      8400.0


PERMX : MDarcy


(*,  1,  1)   500.00000   500.00000   500.00000   500.00000   500.00000   500.00000   500.00000   500.00000   500.00000   500.00000
(*,  2,  1)   500.00000   500.00000   500.00000   500.00000   500.00000   500.00000   500.00000   500.00000   500.00000   500.00000
(*,  3,  1)   500.00000   500.00000   500.00000   500.00000   500.00000   500.00000   500.00000   500.00000   500.00000   500.00000
(*,  4,  1)   500.00000   500.00000   500.00000   500.00000   500.00000   500.00000   500.00000   500.00000   500.00000   500.00000
(*,  5,  1)   500.00000   500.00000   500.00000   500.00000   500.00000   500.00000   500.00000   500.00000   500.00000   500.00000
(*,  6,  1)   500.00000   500.00000   500.00000   500.00000   500.00000   500.00000   500.00000   500.00000   500.00000   500.00000
(*,  7,  1)   500.00000   500.00000   500.00000   500.00000   500.00000   500.00000   500.00000   500.00000   500.00000   500.00000
(*,  8,  1)   500.00000   500.00000   500.00000   500.00000   500.00000   500.00000   500.00000   500.00000   500.00000   500.00000
(*,  9,  1)   500.00000   500.00000   500.00000   500.00000   500.00000   500.00000   500.00000   500.00000   500.00000   500.00000
(*, 10,  1)   500.00000   500.00000   500.00000   500.00000   500.00000   500.00000   500.00000   500.00000   500.00000   500.00000


(*,  1,  2)    50.00000    50.00000    50.00000    50.00000    50.00000    50.00000    50.00000    50.00000    50.00000    50.00000
(*,  2,  2)    50.00000    50.00000    50.00000    50.00000    50.00000    50.00000    50.00000    50.00000    50.00000    50.00000
(*,  3,  2)    50.00000    50.00000    50.00000    50.00000    50.00000    50.00000    50.00000    50.00000    50.00000    50.00000
(*,  4,  2)    50.00000    50.00000    50.00000    50.00000    50.00000    50.00000    50.00000    50.00000    50.00000    50.00000
(*,  5,  2)    50.00000    50.00000    50.00000    50.00000    50.00000    50.00000    50.00000    50.00000    50.00000    50.00000
(*,  6,  2)    50.00000    50.00000    50.00000    50.00000    50.00000    50.00000    50.00000    50.00000    50.00000    50.00000
(*,  7,  2)    50.00000    50.00000    50.00000    50.00000    50.00000    50.00000    50.00000    50.00000    50.00000    50.00000
(*,  8,  2)    50.00000    50.00000    50.00000    50.00000    50.00000    50.00000    50.00000    50.00000    50.00000    50.00000
(*,  9,  2)    50.00000    50.00000    50.00000    50.00000    50.00000    50.00000    50.00000    50.00000    50.00000    50.00000
(*, 10,  2)    50.00000    50.00000    50.00000    50.00000    50.00000    50.00000    50.00000    50.00000    50.00000    50.00000


(*,  1,  3)   200.00000   200.00000   200.00000   200.00000   200.00000   200.00000   200.00000   200.00000   200.00000   200.00000
(*,  2,  3)   200.00000   200.00000   200.00000   200.00000   200.00000   200.00000   200.00000   200.00000   200.00000   200.00000
(*,  3,  3)   200.00000   200.00000   200.00000   200.00000   200.00000   200.00000   200.00000   200.00000   200.00000   200.00000
(*,  4,  3)   200.00000   200.00000   200.00000   200.00000   200.00000   200.00000   200.00000   200.00000   200.00000   200.00000
(*,  5,  3)   200.00000   200.00000   200.00000   200.00000   200.00000   200.00000   200.00000   200.00000   200.00000   200.00000
(*,  6,  3)   200.00000   200.00000   200.00000   200.00000   200.00000   200.00000   200.00000   200.00000   200.00000   200.00000
(*,  7,  3)   200.00000   200.00000   200.00000   200.00000   200.00000   200.00000   200.00000   200.00000   200.00000   200.00000
(*,  8,  3)   200.00000   200.00000   200.00000   200.00000   200.00000   200.00000   200.00000   200.00000   200.00000   200.00000
(*,  9,  3)   200.00000   200.00000   200.00000   200.00000   200.00000   200.00000   200.00000   200.00000   200.00000   200.00000
(*, 10,  3)   200.00000   200.00000   200.00000   200.00000   200.00000   200.00000   200.00000   200.00000   200.00000   200.00000


PERMY : MDarcy


(*,  1,  1)   500.00000   500.00000   500.00000   500.00000   500.00000   500.00000   500.00000   500.00000   500.00000   500.00000
(*,  2,  1)   500.00000   500.00000   500.00000   500.00000   500.00000   500.00000   500.00000   500.00000   500.00000   500.00000
(*,  3,  1)   500.00000   500.00000   500.00000   500.00000   500.00000   500.00000   500.00000   500.00000   500.00000   500.00000
(*,  4,  1)   500.00000   500.00000   500.00000   500.00000   500.00000   500.00000   500.00000   500.00000   500.00000   500.00000
(*,  5,  1)   500.00000   500.00000   500.00000   500.00000   500.00000   500.00000   500.00000   500.00000   500.00000   500.00000
(*,  6,  1)   500.00000   500.00000   500.00000   500.00000   500.00000   500.00000   500.00000   500.00000   500.00000   500.00000
(*,  7,  1)   500.00000   500.00000   500.00000   500.00000   500.00000   500.00000   500.00000   500.00000   500.00000   500.00000
(*,  8,  1)   500.00000   500.00000   500.00000   500.00000   500.00000   500.00000   500.00000   500.00000   500.00000   500.00000
(*,  9,  1)   500.00000   500.00000   500.00000   500.00000   500.00000   500.00000   500.00000   500.00000   500.00000   500.00000
(*, 10,  1)   500.00000   500.00000   500.00000   500.00000   500.00000   500.00000   500.00000   500.00000   500.00000   500.00000


(*,  1,  2)    50.00000    50.00000    50.00000    50.00000    50.00000    50.00000    50.00000    50.00000    50.00000    50.00000
(*,  2,  2)    50.00000    50.00000    50.00000    50.00000    50.00000    50.00000    50.00000    50.00000    50.00000    50.00000
(*,  3,  2)    50.00000    50.00000    50.00000    50.00000    50.00000    50.00000    50.00000    50.00000    50.00000    50.00000
(*,  4,  2)    50.00000    50.00000    50.00000    50.00000    50.00000    50.00000    50.00000    50.00000    50.00000    50.00000
(*,  5,  2)    50.00000    50.00000    50.00000    50.00000    50.00000    50.00000    50.00000    50.00000    50.00000    50.00000
(*,  6,  2)    50.00000    50.00000    50.00000    50.00000    50.00000    50.00000    50.00000    50.00000    50.00000    50.00000
(*,  7,  2)    50.00000    50.00000    50.00000    50.00000    50.00000    50.00000    50.00000    50.00000    50.00000    50.00000
(*,  8,  2)    50.00000    50.00000    50.00000    50.00000    50.00000    50.00000    50.00000    50.00000    50.00000    50.00000
(*,  9,  2)    50.00000    50.00000    50.00000    50.00000    50.00000    50.00000    50.00000    50.00000    50.00000    50.00000
(*, 10,  2)    50.00000    50.00000    50.00000    50.00000    50.00000    50.00000    50.00000    50.00000    50.00000    50.00000


(*,  1,  3)   200.00000   200.00000   200.00000   200.00000   200.00000   200.00000   200.00000   200.00000   200.00000   200.00000
(*,  2,  3)   200.00000   200.00000   200.00000   200.00000   200.00000   200.00000   200.00000   200.00000   200.00000   200.00000
(*,  3,  3)   200.00000   200.00000   200.00000   200.00000   200.00000   200.00000   200.00000   200.00000   200.00000   200.00000
(*,  4,  3)   200.00000   200.00000   200.00000   200.00000   200.00000   200.00000   200.00000   200.00000   200.00000   200.00000
(*,  5,  3)   200.00000   200.00000   200.00000   200.00000   200.00000   200.00000   200.00000   200.00000   200.00000   200.00000
(*,  6,  3)   200.00000   200.00000   200.00000   200.00000   200.00000   200.00000   200.00000   200.00000   200.00000   200.00000
(*,  7,  3)   200.00000   200.00000   200.00000   200.00000   200.00000   200.00000   200.00000   200.00000   200.00000   200.00000
(*,  8,  3)   200.00000   200.00000   200.00000   200.00000   200.00000   200.00000   200.00000   200.00000   200.00000   200.00000
(*,  9,  3)   200.00000   200.00000   200.00000   200.00000   200.00000   200.00000   200.00000   200.00000   200.00000   200.00000
(*, 10,  3)   200.00000   200.00000   200.00000   200.00000   200.00000   200.00000   200.00000   200.00000   200.00000   200.00000


PERMZ : MDarcy


(*,  1,  1)    75.00000    75.00000    75.00000    75.00000    75.00000    75.00000    75.00000    75.00000    75.00000    75.00000
(*,  2,  1)    75.00000    75.00000    75.00000    75.00000    75.00000    75.00000    75.00000    75.00000    75.00000    75.00000
(*,  3,  1)    75.00000    75.00000    75.00000    75.00000    75.00000    75.00000    75.00000    75.00000    75.00000    75.00000
(*,  4,  1)    75.00000    75.00000    75.00000    75.00000    75.00000    75.00000    75.00000    75.00000    75.00000    75.00000
(*,  5,  1)    75.00000    75.00000    75.00000    75.00000    75.00000    75.00000    75.00000    75.00000    75.00000    75.00000
(*,  6,  1)    75.00000    75.00000    75.00000    75.00000    75.00000    75.00000    75.00000    75.00000    75.00000    75.00000
(*,  7,  1)    75.00000    75.00000    75.00000    75.00000    75.00000    75.00000    75.00000    75.00000    75.00000    75.00000
(*,  8,  1)    75.00000    75.00000    75.00000    75.00000    75.00000    75.00000    75.00000    75.00000    75.00000    75.00000
(*,  9,  1)    75.00000    75.00000    75.00000    75.00000    75.00000    75.00000    75.00000    75.00000    75.00000    75.00000
(*, 10,  1)    75.00000    75.00000    75.00000    75.00000    75.00000    75.00000    75.00000    75.00000    75.00000    75.00000


(*,  1,  2)    35.00000    35.00000    35.00000    35.00000    35.00000    35.00000    35.00000    35.00000    35.00000    35.00000
(*,  2,  2)    35.00000    35.00000    35.00000    35.00000    35.00000    35.00000    35.00000    35.00000    35.00000    35.00000
(*,  3,  2)    35.00000    35.00000    35.00000    35.00000    35.00000    35.00000    35.00000    35.00000    35.00000    35.00000
(*,  4,  2)    35.00000    35.00000    35.00000    35.00000    35.00000    35.00000    35.00000    35.00000    35.00000    35.00000
(*,  5,  2)    35.00000    35.00000    35.00000    35.00000    35.00000    35.00000    35.00000    35.00000    35.00000    35.00000
(*,  6,  2)    35.00000    35.00000    35.00000    35.00000    35.00000    35.00000    35.00000    35.00000    35.00000    35.00000
(*,  7,  2)    35.00000    35.00000    35.00000    35.00000    35.00000    35.00000    35.00000    35.00000    35.00000    35.00000
(*,  8,  2)    35.00000    35.00000    35.00000    35.00000    35.00000    35.00000    35.00000    35.00000    35.00000    35.00000
(*,  9,  2)    35.00000    35.00000    35.00000    35.00000    35.00000    35.00000    35.00000    35.00000    35.00000    35.00000
(*, 10,  2)    35.00000    35.00000    35.00000    35.00000    35.00000    35.00000    35.00000    35.00000    35.00000    35.00000


(*,  1,  3)    15.00000    15.00000    15.00000    15.00000    15.00000    15.00000    15.00000    15.00000    15.00000    15.00000
(*,  2,  3)    15.00000    15.00000    15.00000    15.00000    15.00000    15.00000    15.00000    15.00000    15.00000    15.00000
(*,  3,  3)    15.00000    15.00000    15.00000    15.00000    15.00000    15.00000    15.00000    15.00000    15.00000    15.00000
(*,  4,  3)    15.00000    15.00000    15.00000    15.00000    15.00000    15.00000    15.00000    15.00000    15.00000    15.00000
(*,  5,  3)    15.00000    15.00000    15.00000    15.00000    15.00000    15.00000    15.00000    15.00000    15.00000    15.00000
(*,  6,  3)    15.00000    15.00000    15.00000    15.00000    15.00000    15.00000    15.00000    15.00000    15.00000    15.00000
(*,  7,  3)    15.00000    15.00000    15.00000    15.00000    15.00000    15.00000    15.00000    15.00000    15.00000    15.00000
(*,  8,  3)    15.00000    15.00000    15.00000    15.00000    15.00000    15.00000    15.00000    15.00000    15.00000    15.00000
(*,  9,  3)    15.00000    15.00000    15.00000    15.00000    15.00000    15.00000    15.00000    15.00000    15.00000    15.00000
(*, 10,  3)    15.00000    15.00000    15.00000    15.00000    15.00000    15.00000    15.00000    15.00000    15.00000    15.00000


==================================================
==================================================
==================================================
==================================================
==================================================
==================================================
==================================================
==================================================
==================================================
==================================================
==================================================
==================================================
==================================================
==================================================
==================================================
==================================================
==================================================
==================================================
