	      Time	     dPmax	     dVmax	     dSmax	     dNmax	     CFL
	        42	  0.959009	0.000309964	0.00136071	  0.001669	 0.0175553
	      42.1	   3.26368	0.000278934	0.00117183	0.00143764	 0.0151388
	      42.4	   6.49143	0.000194957	0.00348886	0.00429635	 0.0453258
	      43.3	   12.3732	1.53615e-05	 0.0103546	 0.0128057	   0.13542
	      44.3	   10.4387	6.68398e-06	  0.011514	 0.0142328	  0.149874
	      45.3	   9.00916	5.97147e-06	 0.0113011	 0.0141807	  0.149304
	      46.3	   7.73443	5.5526e-06	  0.011008	 0.0140153	  0.148759
	      47.3	    7.2908	5.18826e-06	 0.0107357	 0.0138395	  0.148238
	      48.3	   6.75276	4.76872e-06	  0.010467	 0.0136542	  0.147734
	      49.3	   6.38662	4.36343e-06	 0.0102047	 0.0134683	  0.147237
	        50	   4.48336	3.27186e-06	0.00695691	0.00930361	  0.102776
	      50.1	  0.748028	2.99655e-06	0.000969291	0.00131714	 0.0146728
	      50.4	   1.91218	2.42583e-06	0.00292163	0.00394696	 0.0439598
	      51.3	   4.89288	3.04469e-06	0.00867452	 0.0117042	  0.131577
	      52.3	   5.24011	3.37377e-06	0.00931831	  0.012529	  0.145816
	      53.3	   4.98466	3.16074e-06	0.00911555	 0.0120252	  0.145421
	      54.3	   4.66517	2.90139e-06	0.00891205	 0.0118601	  0.145025
	      55.3	   4.42253	2.6454e-06	0.00870598	 0.0117038	  0.144634
	      56.3	   4.25128	1.97158e-06	0.00837133	 0.0113174	  0.144269
	      57.3	    4.0708	2.30463e-06	 0.0079947	 0.0108883	  0.143923
	      58.3	   3.94886	2.6427e-06	0.00764323	 0.0105201	  0.143615
	      59.3	   3.84837	2.98201e-06	0.00731433	 0.0101653	  0.143309
	      60.3	   3.75239	3.32057e-06	0.00700263	0.00982147	  0.142999
	      61.3	   3.65076	3.65751e-06	0.00670687	0.00948998	  0.142692
	      62.3	   3.55327	4.07565e-06	0.00642072	0.00916396	  0.142401
	      63.3	   3.46089	4.50413e-06	 0.0061468	0.00916593	  0.142114
	      64.3	   3.37066	4.91568e-06	0.00588659	0.00937827	   0.14183
	      65.3	   3.28105	4.94694e-05	0.00563975	0.00954426	  0.141546
	      66.3	   3.34135	5.89667e-06	0.00539591	0.00945197	  0.141252
	      67.3	   3.19075	6.29764e-06	0.00516773	0.00959265	  0.140969
	      68.3	   3.23249	6.72014e-06	0.00493234	0.00968686	  0.140709
	      69.3	   3.24189	7.11609e-06	0.00469913	0.00973876	  0.140458
	      70.3	   3.21672	7.49239e-06	0.00448077	0.00975973	   0.14021
	      71.3	   3.16897	7.85292e-06	0.00427821	0.00975597	  0.139965
	      72.3	   3.12704	0.00192161	 0.0083339	 0.0097319	  0.139721
	   72.8204	   12.2831	0.000919511	0.00343735	0.00575127	 0.0725767
	   73.3863	   5.19537	0.000397786	 0.0044626	0.00596965	 0.0787656
	   74.3863	   5.22111	4.39336e-06	0.00829967	 0.0102508	  0.138825
	   75.3863	   3.91775	4.61262e-06	0.00854026	 0.0101165	  0.138557
	   76.3863	   3.87163	4.82492e-06	0.00851412	 0.0102101	  0.138322
	   77.3863	    3.8018	3.12734e-05	0.00850739	 0.0103005	    0.1381
	   78.3863	   3.73097	5.14864e-06	0.00849825	 0.0103872	  0.137793
	   79.3863	    3.6399	0.000928724	0.00833859	  0.010311	  0.137643
	   80.3863	   14.9494	4.74152e-06	0.00814112	 0.0102412	  0.137349
	   81.3863	   5.49013	2.33346e-06	0.00799693	 0.0101678	   0.13708
	   82.3863	   4.86247	2.28275e-06	0.00786175	 0.0100913	  0.136835
	   83.3863	   4.36588	2.06557e-06	0.00772744	 0.0100098	  0.136608
