The 1th Row
	      TIME	    NRiter	    LSiter	       FPR	      FOPR	      FOPT	      FGPR	      FGPT	      FWPR	      FWPT
	       DAY	          	          	      PSIA	   STB/DAY	       STB	  MSCF/DAY	      MSCF	   STB/DAY	       STB
	          	          	          	          	          	          	          	          	          	          
	    1487.3	         1	         2	   6637.44	     20000	2.9746e+07	    148263	5.82766e+07	         0	   1.91811
	    1488.3	         1	         2	   6634.17	     20000	2.9766e+07	    148462	5.84251e+07	         0	   1.91811
	    1489.3	         1	         2	   6631.01	     20000	2.9786e+07	    148660	5.85738e+07	         0	   1.91811
	    1490.3	         1	         2	   6627.79	     20000	2.9806e+07	    148857	5.87226e+07	         0	   1.91811
	    1491.3	         1	         2	   6624.55	     20000	2.9826e+07	    149055	5.88717e+07	         0	   1.91811
	    1492.3	         1	         2	   6621.32	     20000	2.9846e+07	    149253	5.90209e+07	         0	   1.91811
	    1493.3	         1	         2	   6618.08	     20000	2.9866e+07	    149450	5.91704e+07	         0	   1.91811
	    1494.3	         1	         2	   6614.79	     20000	2.9886e+07	    149648	 5.932e+07	         0	   1.91811
	    1495.3	         1	         2	   6611.57	     20000	2.9906e+07	    149848	5.94699e+07	         0	   1.91811
	    1496.3	         1	         2	   6608.31	     20000	2.9926e+07	    150049	5.96199e+07	         0	   1.91811
	    1497.3	         1	         2	   6605.05	     20000	2.9946e+07	    150251	5.97702e+07	         0	   1.91811
	    1498.3	         1	         2	   6601.81	     20000	2.9966e+07	    150456	5.99206e+07	         0	   1.91811
	    1499.3	         1	         2	   6598.54	     20000	2.9986e+07	    150787	6.00714e+07	         0	   1.91811
	    1500.3	         1	         2	   6595.22	     20000	3.0006e+07	    150687	6.02221e+07	         0	   1.91811
	    1500.8	         1	         2	   6593.63	     20000	3.00159e+07	    150818	6.02971e+07	         0	   1.91811
	   1501.01	         1	         1	   6592.98	     20000	3.00202e+07	    150888	6.03292e+07	         0	   1.91811
	   1501.19	         1	         1	   6592.36	     20000	3.00238e+07	    150918	6.03562e+07	         0	   1.91811
	   1501.35	         1	         1	   6591.79	     20000	3.0027e+07	    150945	6.03809e+07	         0	   1.91811
	   1501.72	         1	         2	   6590.57	     20000	3.00344e+07	    150969	6.04367e+07	         0	   1.91811
	   1502.38	         1	         2	   6588.39	     20000	3.00477e+07	    151028	6.05366e+07	         0	   1.91811
	   1503.11	         1	         2	   6585.98	     20000	3.00623e+07	    151137	6.06471e+07	         0	   1.91811
	   1503.52	         1	         2	   6584.63	     20000	3.00704e+07	    151265	6.07084e+07	         0	   1.91811
	   1503.67	         1	         1	   6584.14	     20000	3.00734e+07	    151339	6.07312e+07	         0	   1.91811
	   1503.77	         1	         1	   6583.83	     20000	3.00754e+07	    151367	6.07463e+07	         0	   1.91811
	   1503.87	         1	         1	   6583.49	     20000	3.00774e+07	    151386	6.07614e+07	         0	   1.91811
	   1503.97	         1	         1	   6583.15	     20000	3.00794e+07	    151405	6.07766e+07	         0	   1.91811
	   1504.07	         1	         1	   6582.82	     20000	3.00814e+07	    151425	6.07917e+07	         0	   1.91811
	   1504.17	         1	         1	   6582.48	     20000	3.00834e+07	    151444	6.08069e+07	         0	   1.91811
	   1504.27	         1	         1	   6582.15	     20000	3.00854e+07	    151464	6.0822e+07	         0	   1.91811
	   1504.38	         1	         1	   6581.79	     20000	3.00876e+07	    151484	6.08385e+07	         0	   1.91811
	   1504.51	         1	         1	   6581.34	     20000	3.00902e+07	    151505	6.08587e+07	         0	   1.91811
	    1504.7	         1	         1	   6580.72	     20000	3.0094e+07	    151532	6.08871e+07	         0	   1.91811
	   1505.03	         1	         2	   6579.64	     20000	3.01005e+07	    151569	6.09364e+07	         0	   1.91811
	   1505.86	         1	         2	   6576.87	     20000	3.01173e+07	    151636	6.10634e+07	         0	   1.91811
	   1506.86	         1	         2	   6573.58	     20000	3.01373e+07	    151809	6.12152e+07	         0	   1.91811
	   1507.86	         1	         2	    6570.3	     20000	3.01573e+07	    151971	6.13672e+07	         0	   1.91811
	   1508.86	         1	         2	   6567.01	     20000	3.01773e+07	    152132	6.15193e+07	         0	   1.91811
	   1509.86	         1	         2	   6563.71	     20000	3.01973e+07	    152336	6.16717e+07	         0	   1.91811
	   1510.86	         1	         2	   6560.43	     20000	3.02173e+07	    152559	6.18242e+07	         0	   1.91811
	   1511.86	         1	         2	   6557.14	     20000	3.02373e+07	    152798	6.1977e+07	         0	   1.91811
	   1512.86	         1	         2	   6553.84	     20000	3.02573e+07	    153050	6.21301e+07	         0	   1.91811
	   1513.86	         1	         2	   6550.54	     20000	3.02773e+07	    153314	6.22834e+07	         0	   1.91811
	   1514.86	         1	         2	   6547.23	     20000	3.02973e+07	    153588	6.2437e+07	         0	   1.91811
	   1515.86	         1	         2	    6543.9	     20000	3.03173e+07	    153869	6.25908e+07	         0	   1.91811
	   1516.86	         1	         2	   6540.57	     20000	3.03373e+07	    154156	6.2745e+07	         0	   1.91811
	   1517.86	         1	         2	   6537.23	     20000	3.03573e+07	    154447	6.28994e+07	         0	   1.91811
	   1518.86	         1	         2	   6533.87	     20000	3.03773e+07	    154741	6.30542e+07	         0	   1.91811
	   1519.86	         1	         2	   6530.51	     20000	3.03973e+07	    155036	6.32092e+07	         0	   1.91811
	   1520.86	         1	         2	   6527.14	     20000	3.04173e+07	    155332	6.33645e+07	         0	   1.91811
	   1521.86	         1	         2	   6523.75	     20000	3.04373e+07	    155626	6.35202e+07	         0	   1.91811
	   1522.86	         1	         2	   6520.35	     20000	3.04573e+07	    155917	6.36761e+07	         0	   1.91811
	   1523.86	         1	         2	   6516.94	     20000	3.04773e+07	    156205	6.38323e+07	         0	   1.91811
	   1524.86	         1	         2	   6513.53	     20000	3.04973e+07	    156490	6.39888e+07	         0	   1.91811
	   1525.86	         1	         2	   6510.09	     20000	3.05173e+07	    156769	6.41456e+07	         0	   1.91811
	   1526.86	         1	         2	   6506.65	     20000	3.05373e+07	    157043	6.43026e+07	         0	   1.91811
	   1527.86	         1	         2	    6503.2	     20000	3.05573e+07	    157311	6.44599e+07	         0	   1.91811
	   1528.86	         1	         2	   6499.76	     20000	3.05773e+07	    157573	6.46175e+07	         0	   1.91811
	   1529.86	         1	         2	    6496.3	     20000	3.05973e+07	    157828	6.47753e+07	         0	   1.91811
	   1530.86	         1	         2	   6492.83	     20000	3.06173e+07	    158071	6.49334e+07	         0	   1.91811
	   1531.86	         1	         2	   6489.35	     20000	3.06373e+07	    158306	6.50917e+07	         0	   1.91811
	   1532.86	         1	         2	   6485.86	     20000	3.06573e+07	    158537	6.52502e+07	         0	   1.91811
	   1533.86	         1	         2	   6482.36	     20000	3.06773e+07	    158769	6.5409e+07	         0	   1.91811
	   1534.86	         1	         2	   6478.84	     20000	3.06973e+07	    159003	6.5568e+07	         0	   1.91811
	   1535.86	         1	         2	   6475.32	     20000	3.07173e+07	    159242	6.57272e+07	         0	   1.91811
	   1536.86	         1	         2	   6471.79	     20000	3.07373e+07	    159485	6.58867e+07	         0	   1.91811
	   1537.86	         1	         2	   6468.25	     20000	3.07573e+07	    159734	6.60465e+07	         0	   1.91811
	   1538.86	         1	         2	   6464.68	     20000	3.07773e+07	    159989	6.62064e+07	         0	   1.91811
	   1539.86	         1	         2	   6461.13	     20000	3.07973e+07	    160248	6.63667e+07	         0	   1.91811
	   1540.86	         1	         2	   6457.56	     20000	3.08173e+07	    160514	6.65272e+07	         0	   1.91811
	   1541.86	         1	         2	   6453.97	     20000	3.08373e+07	    160784	6.6688e+07	         0	   1.91811
	   1542.36	         1	         2	   6452.16	     20000	3.08473e+07	    161059	6.67685e+07	         0	   1.91811
	   1543.36	         1	         2	   6448.56	     20000	3.08673e+07	    161202	6.69297e+07	         0	   1.91811
	   1544.36	         1	         2	   6444.96	     20000	3.08873e+07	    161482	6.70912e+07	         0	   1.91811
	   1545.36	         1	         2	   6441.37	     20000	3.09073e+07	    161766	6.7253e+07	         0	   1.91811
	   1545.86	         1	         2	   6435.95	   19985.3	3.09172e+07	    161933	6.73339e+07	         0	   1.91811
	   1546.36	         1	         2	   6435.93	   19848.7	3.09272e+07	    162346	6.74151e+07	         0	   1.91811
	   1546.51	         1	         1	   6435.66	   19903.3	3.09302e+07	    162105	6.74394e+07	         0	   1.91811
	   1546.61	         1	         1	   6435.47	   19908.7	3.09321e+07	    162061	6.74556e+07	         0	   1.91811
	   1546.71	         1	         1	   6435.23	     19911	3.09341e+07	    162031	6.74718e+07	         0	   1.91811
	   1546.81	         1	         1	   6434.99	   19912.6	3.09361e+07	    162003	6.7488e+07	         0	   1.91811
	   1546.91	         1	         1	   6434.74	   19913.7	3.09381e+07	    161975	6.75042e+07	         0	   1.91811
	   1547.01	         1	         1	   6434.47	   19914.3	3.09401e+07	    161948	6.75204e+07	         0	   1.91811
	   1547.11	         1	         1	    6434.2	   19914.5	3.09421e+07	    161923	6.75366e+07	         0	   1.91811
	   1547.21	         1	         1	   6433.91	   19914.3	3.09441e+07	    161898	6.75528e+07	         0	   1.91811
	   1547.32	         1	         1	   6433.61	   19913.7	3.09462e+07	    161873	6.75698e+07	         0	   1.91811
	   1547.44	         1	         1	   6433.24	   19912.5	3.09487e+07	    161845	6.75899e+07	         0	   1.91811
	   1547.61	         1	         1	   6432.73	   19910.5	3.0952e+07	    161811	6.76169e+07	         0	   1.91811
	   1547.88	         1	         1	   6431.88	   19906.6	3.09574e+07	    161760	6.76606e+07	         0	   1.91811
	   1548.48	         1	         2	   6429.92	   19896.8	3.09692e+07	    161656	6.7757e+07	         0	   1.91811
	   1549.48	         1	         2	   6426.47	   19878.1	3.09891e+07	    161474	6.79185e+07	         0	   1.91811
	   1550.48	         1	         2	   6422.88	   19854.2	3.1009e+07	    161284	6.80797e+07	         0	   1.91811
	   1551.48	         1	         2	    6419.3	     19830	3.10288e+07	    161113	6.82409e+07	2.63733e-05	   1.91813
	   1552.48	         1	         2	   6415.72	   19809.3	3.10486e+07	    160945	6.84018e+07	7.21144e-05	    1.9182
	   1553.48	         1	         2	   6412.15	   19790.7	3.10684e+07	    160783	6.85626e+07	0.000114849	   1.91832
	   1554.48	         1	         2	   6408.58	   19773.3	3.10882e+07	    160629	6.87232e+07	0.000155113	   1.91847
	   1555.48	         1	         2	   6405.02	   19756.5	3.11079e+07	    160483	6.88837e+07	0.000193335	   1.91867
	   1556.48	         1	         2	   6401.47	   19739.9	3.11277e+07	    160345	6.9044e+07	0.000229868	    1.9189
	   1557.48	         1	         2	   6397.92	     19723	3.11474e+07	    160215	6.92043e+07	0.000265002	   1.91916
	   1558.48	         1	         2	   6394.37	   19705.7	3.11671e+07	    160093	6.93644e+07	0.000298975	   1.91946
	   1559.48	         1	         2	   6390.83	   19687.8	3.11868e+07	    159977	6.95243e+07	0.000331987	   1.91979
	   1560.48	         1	         2	    6387.3	   19669.3	3.12064e+07	    159869	6.96842e+07	 0.0003642	   1.92016
	   1561.48	         1	         2	   6383.77	   19650.2	3.12261e+07	    159767	6.9844e+07	0.000395752	   1.92055
	   1562.48	         1	         2	   6380.25	   19630.4	3.12457e+07	    159670	7.00036e+07	0.000426755	   1.92098
	   1563.48	         1	         2	   6376.74	     19610	3.12653e+07	    159578	7.01632e+07	0.000457302	   1.92144
	   1564.48	         1	         2	   6373.23	   19588.9	3.12849e+07	    159491	7.03227e+07	0.000487471	   1.92193
	   1565.48	         1	         2	   6369.72	   19567.2	3.13045e+07	    159408	7.04821e+07	0.000517325	   1.92244
	   1566.48	         1	         2	   6366.22	   19545.1	3.1324e+07	    159329	7.06414e+07	0.000546917	   1.92299
	   1567.48	         1	         2	   6362.72	   19522.4	3.13436e+07	    159252	7.08007e+07	0.000576291	   1.92357
	   1568.48	         1	         2	   6359.23	   19499.3	3.13631e+07	    159179	7.09599e+07	0.000605483	   1.92417
	   1569.48	         1	         2	   6355.74	   19475.8	3.13825e+07	    159107	7.1119e+07	0.000634523	   1.92481
	   1570.48	         1	         2	   6352.26	   19451.9	3.1402e+07	    159038	7.1278e+07	0.000663437	   1.92547
	   1571.48	         1	         2	   6348.78	   19427.7	3.14214e+07	    158971	7.1437e+07	0.000692246	   1.92616
	   1572.48	         1	         2	    6345.3	   19403.2	3.14408e+07	    158905	7.15959e+07	0.000720967	   1.92688
	   1573.48	         1	         2	   6341.83	   19378.5	3.14602e+07	    158841	7.17547e+07	0.000749614	   1.92763
	   1574.48	         1	         2	   6338.36	   19353.6	3.14795e+07	    158778	7.19135e+07	0.000778198	   1.92841
	   1575.48	         1	         2	    6334.9	   19328.6	3.14989e+07	    158715	7.20722e+07	0.00080673	   1.92922
	   1576.48	         1	         2	   6331.44	   19303.3	3.15182e+07	    158654	7.22309e+07	0.000835216	   1.93005
	   1577.48	         1	         2	   6327.98	     19278	3.15375e+07	    158593	7.23895e+07	0.000863663	   1.93092
	   1578.48	         1	         2	   6324.53	   19252.5	3.15567e+07	    158533	7.2548e+07	0.000892076	   1.93181
	   1579.48	         1	         2	   6321.08	     19227	3.15759e+07	    158473	7.27065e+07	0.000920459	   1.93273
	   1580.48	         1	         2	   6317.64	   19201.4	3.15951e+07	    158413	7.28649e+07	0.000948815	   1.93368
	   1581.48	         1	         2	    6314.2	   19175.8	3.16143e+07	    158354	7.30233e+07	0.000977147	   1.93465
	   1582.48	         1	         2	   6310.76	   19150.1	3.16335e+07	    158295	7.31815e+07	0.00100546	   1.93566
	   1583.48	         1	         2	   6307.33	   19124.5	3.16526e+07	    158236	7.33398e+07	0.00103374	   1.93669
	   1584.48	         1	         2	    6303.9	   19098.8	3.16717e+07	    158177	7.3498e+07	0.00106201	   1.93776
	   1585.48	         1	         2	   6300.48	   19073.1	3.16908e+07	    158118	7.36561e+07	0.00109026	   1.93885
	   1586.48	         1	         2	   6297.05	   19047.5	3.17098e+07	    158059	7.38141e+07	 0.0011185	   1.93996
	   1587.48	         1	         2	   6293.64	   19021.9	3.17288e+07	    158000	7.39721e+07	0.00114671	   1.94111
	   1588.48	         1	         2	   6290.22	   18996.3	3.17478e+07	    157941	7.41301e+07	0.00117491	   1.94229
	   1589.48	         1	         2	   6286.81	   18970.8	3.17668e+07	    157881	7.4288e+07	0.00120309	   1.94349
	   1590.48	         1	         2	    6283.4	   18945.3	3.17857e+07	    157822	7.44458e+07	0.00123125	   1.94472
	   1591.48	         1	         2	      6280	   18919.9	3.18047e+07	    157762	7.46035e+07	 0.0012594	   1.94598
	   1592.48	         1	         2	    6276.6	   18894.5	3.18236e+07	    157702	7.47612e+07	0.00128753	   1.94727
	   1593.48	         1	         2	    6273.2	   18869.2	3.18424e+07	    157642	7.49189e+07	0.00131564	   1.94858
	   1594.48	         1	         2	   6269.81	   18843.9	3.18613e+07	    157582	7.50765e+07	0.00134373	   1.94993
	   1595.48	         1	         2	   6266.42	   18818.7	3.18801e+07	    157521	7.5234e+07	 0.0013718	    1.9513
	   1596.48	         1	         2	   6263.03	   18793.6	3.18989e+07	    157460	7.53914e+07	0.00139985	    1.9527
	   1597.48	         1	         2	   6259.65	   18768.6	3.19176e+07	    157399	7.55488e+07	0.00142787	   1.95413
	   1598.48	         1	         2	   6256.27	   18743.7	3.19364e+07	    157338	7.57062e+07	0.00145587	   1.95558
	   1599.48	         1	         2	    6252.9	   18718.8	3.19551e+07	    157276	7.58635e+07	0.00148384	   1.95707
	   1600.48	         1	         2	   6249.52	   18694.1	3.19738e+07	    157214	7.60207e+07	0.00151178	   1.95858
	   1601.48	         1	         2	   6246.16	   18669.4	3.19925e+07	    157152	7.61778e+07	 0.0015397	   1.96012
	   1602.48	         1	         2	   6242.79	   18644.9	3.20111e+07	    157089	7.63349e+07	0.00156759	   1.96168
	   1603.48	         1	         2	   6239.43	   18620.4	3.20297e+07	    157027	7.64919e+07	0.00159545	   1.96328
	   1604.48	         1	         2	   6236.07	     18596	3.20483e+07	    156963	7.66489e+07	0.00162328	    1.9649
	   1605.48	         1	         2	   6232.72	   18571.7	3.20669e+07	    156900	7.68058e+07	0.00165108	   1.96655
	   1606.48	         1	         2	   6229.37	   18547.5	3.20855e+07	    156836	7.69626e+07	0.00167885	   1.96823
	   1607.48	         1	         2	   6226.02	   18523.4	3.2104e+07	    156772	7.71194e+07	 0.0017066	   1.96994
	   1608.48	         1	         2	   6222.73	   18499.3	3.21225e+07	    156708	7.72761e+07	0.00173431	   1.97167
	   1608.89	         1	         1	   6221.34	   18481.1	3.21302e+07	    156692	7.73415e+07	0.00176254	   1.97241
	   1608.98	         1	         1	   6221.02	   18474.9	3.21319e+07	    156689	7.73558e+07	0.00177381	   1.97257
	   1609.08	         1	         1	   6220.69	   18472.9	3.21337e+07	    156682	7.73714e+07	0.00177616	   1.97275
	   1609.18	         1	         1	   6220.37	   18470.9	3.21356e+07	    156676	7.73871e+07	0.00177876	   1.97293
	   1609.28	         1	         1	   6220.02	   18468.8	3.21374e+07	    156669	7.74028e+07	0.00178136	    1.9731
	   1609.38	         1	         1	   6219.68	   18466.6	3.21393e+07	    156662	7.74184e+07	0.00178395	   1.97328
	   1609.48	         1	         1	   6219.34	   18464.5	3.21411e+07	    156656	7.74341e+07	0.00178655	   1.97346
	   1609.58	         1	         1	      6219	   18462.4	3.2143e+07	    156649	7.74498e+07	0.00178917	   1.97364
	   1609.68	         1	         1	   6218.67	   18460.2	3.21448e+07	    156643	7.74654e+07	0.00179179	   1.97382
	   1609.79	         1	         1	    6218.3	     18458	3.21468e+07	    156635	7.74824e+07	0.00179441	   1.97401
	   1609.92	         1	         1	   6217.86	   18455.4	3.21492e+07	    156627	7.75031e+07	0.00179725	   1.97425
	   1610.11	         1	         1	   6217.24	     18452	3.21526e+07	    156614	7.7532e+07	0.00180069	   1.97458
	   1610.43	         1	         1	   6216.18	   18446.6	3.21585e+07	    156591	7.75817e+07	 0.0018055	   1.97516
	   1611.22	         1	         2	   6213.52	   18434.6	3.21732e+07	    156531	7.77067e+07	0.00181364	   1.97661
	   1612.22	         1	         2	   6210.21	   18412.9	3.21916e+07	    156464	7.78631e+07	0.00183571	   1.97844
	   1613.22	         1	         2	   6206.91	   18388.1	 3.221e+07	    156400	7.80195e+07	0.00186383	    1.9803
	   1614.22	         1	         2	   6203.61	   18363.9	3.22284e+07	    156336	7.81759e+07	0.00189178	    1.9822
	   1615.22	         1	         2	   6200.32	   18339.9	3.22467e+07	    156270	7.83322e+07	 0.0019196	   1.98412
	   1616.22	         1	         2	   6197.03	   18316.2	3.2265e+07	    156204	7.84884e+07	0.00194731	   1.98606
	   1617.22	         1	         2	   6193.75	   18292.8	3.22833e+07	    156138	7.86445e+07	0.00197493	   1.98804
	   1618.22	         1	         2	   6190.47	   18269.5	3.23016e+07	    156071	7.88006e+07	0.00200247	   1.99004
	   1619.22	         1	         2	   6187.19	   18246.3	3.23198e+07	    156004	7.89566e+07	0.00202995	   1.99207
	   1620.22	         1	         2	   6183.92	   18223.3	3.23381e+07	    155936	7.91125e+07	0.00205736	   1.99413
	   1621.22	         1	         2	   6180.65	   18200.5	3.23563e+07	    155868	7.92684e+07	0.00208472	   1.99621
	   1622.22	         1	         2	   6177.39	   18177.7	3.23744e+07	    155800	7.94242e+07	0.00211201	   1.99832
	   1623.22	         1	         2	   6174.13	     18155	3.23926e+07	    155732	7.95799e+07	0.00213926	   2.00046
	   1624.22	         1	         2	   6170.87	   18132.5	3.24107e+07	    155664	7.97356e+07	0.00216644	   2.00263
	   1625.22	         1	         2	   6167.62	     18110	3.24288e+07	    155595	7.98912e+07	0.00219357	   2.00482
	   1626.22	         1	         2	   6164.37	   18087.7	3.24469e+07	    155526	8.00467e+07	0.00222065	   2.00704
	   1627.22	         1	         2	   6161.13	   18065.4	3.2465e+07	    155458	8.02021e+07	0.00224768	   2.00929
	   1628.22	         1	         2	   6157.89	   18043.2	3.2483e+07	    155389	8.03575e+07	0.00227465	   2.01157
	   1629.22	         1	         2	   6154.65	   18021.1	3.25011e+07	    155319	8.05129e+07	0.00230156	   2.01387
	   1630.22	         1	         2	   6151.42	   17999.1	3.25191e+07	    155250	8.06681e+07	0.00232843	    2.0162
	   1631.22	         1	         2	   6148.19	   17977.2	3.2537e+07	    155181	8.08233e+07	0.00235524	   2.01855
	   1632.22	         1	         2	   6144.97	   17955.4	3.2555e+07	    155111	8.09784e+07	0.00238199	   2.02093
	   1633.22	         1	         2	   6141.75	   17933.6	3.25729e+07	    155042	8.11334e+07	 0.0024087	   2.02334
	   1634.22	         1	         2	   6138.53	     17912	3.25908e+07	    154972	8.12884e+07	0.00243535	   2.02578
	   1635.22	         1	         2	   6135.32	   17890.4	3.26087e+07	    154902	8.14433e+07	0.00246195	   2.02824
	   1636.22	         1	         2	   6132.11	   17868.9	3.26266e+07	    154832	8.15981e+07	0.00248849	   2.03073
	   1637.22	         1	         2	    6128.9	   17847.4	3.26444e+07	    154763	8.17529e+07	0.00251499	   2.03324
	   1638.22	         1	         2	    6125.7	     17826	3.26623e+07	    154693	8.19076e+07	0.00254143	   2.03579
	   1639.22	         1	         2	    6122.5	   17804.7	3.26801e+07	    154622	8.20622e+07	0.00256782	   2.03835
	   1640.22	         1	         2	   6119.31	   17783.5	3.26979e+07	    154552	8.22168e+07	0.00259416	   2.04095
	   1641.22	         1	         2	   6116.11	   17762.4	3.27156e+07	    154482	8.23713e+07	0.00262045	   2.04357
	   1642.22	         1	         2	   6112.93	   17741.3	3.27334e+07	    154412	8.25257e+07	0.00264669	   2.04621
	   1643.22	         1	         2	   6109.74	   17720.2	3.27511e+07	    154342	 8.268e+07	0.00267287	   2.04889
	   1644.22	         1	         2	   6106.56	   17699.3	3.27688e+07	    154271	8.28343e+07	0.00269902	   2.05159
	   1645.22	         1	         2	   6103.38	   17678.4	3.27865e+07	    154201	8.29885e+07	0.00272511	   2.05431
	   1646.22	         1	         2	   6100.21	   17657.5	3.28041e+07	    154130	8.31426e+07	0.00275115	   2.05706
	   1647.22	         1	         2	   6097.04	   17636.8	3.28218e+07	    154060	8.32967e+07	0.00277714	   2.05984
	   1648.22	         1	         2	   6093.87	     17616	3.28394e+07	    153989	8.34507e+07	0.00280308	   2.06264
	   1649.22	         1	         2	   6090.71	   17595.4	3.2857e+07	    153919	8.36046e+07	0.00282898	   2.06547
	   1650.22	         1	         2	   6087.55	   17574.8	3.28745e+07	    153848	8.37584e+07	0.00285483	   2.06833
	   1651.22	         1	         2	    6084.4	   17554.2	3.28921e+07	    153778	8.39122e+07	0.00288063	   2.07121
	   1652.22	         1	         2	   6081.24	   17533.8	3.29096e+07	    153707	8.40659e+07	0.00290639	   2.07411
	   1653.22	         1	         2	   6078.11	   17513.3	3.29271e+07	    153636	8.42196e+07	 0.0029321	   2.07705
	   1654.22	         1	         2	   6074.98	   17492.9	3.29446e+07	    153565	8.43731e+07	0.00295776	      2.08
	   1655.22	         1	         2	   6071.85	   17472.6	3.29621e+07	    153495	8.45266e+07	0.00298337	   2.08299
	   1656.22	         1	         2	   6068.75	   17452.4	3.29796e+07	    153424	 8.468e+07	0.00300895	     2.086
	   1657.22	         1	         2	   6065.64	   17432.1	3.2997e+07	    153353	8.48334e+07	0.00303447	   2.08903
	   1658.22	         1	         2	   6062.54	     17412	3.30144e+07	    153282	8.49867e+07	0.00305995	   2.09209
	   1659.22	         1	         2	   6059.45	   17391.9	3.30318e+07	    153211	8.51399e+07	0.00308538	   2.09518
	   1660.22	         1	         2	   6056.36	   17371.8	3.30492e+07	    153141	8.5293e+07	0.00311077	   2.09829
	   1661.22	         1	         2	   6053.27	   17351.8	3.30665e+07	    153070	8.54461e+07	 0.0031361	   2.10142
	   1662.22	         1	         2	   6050.19	   17331.9	3.30839e+07	    152999	8.55991e+07	0.00316139	   2.10458
	   1663.22	         1	         2	   6047.11	     17312	3.31012e+07	    152928	8.5752e+07	0.00318663	   2.10777
	   1664.22	         1	         2	   6044.03	   17292.2	3.31185e+07	    152857	8.59049e+07	0.00321181	   2.11098
	   1665.22	         1	         2	   6040.96	   17272.5	3.31357e+07	    152786	8.60577e+07	0.00323694	   2.11422
	   1666.22	         1	         2	    6037.9	   17252.8	3.3153e+07	    152715	8.62104e+07	0.00326202	   2.11748
	   1667.22	         1	         2	   6034.83	   17233.2	3.31702e+07	    152644	8.6363e+07	0.00328704	   2.12077
	   1668.22	         1	         2	   6031.77	   17213.6	3.31874e+07	    152573	8.65156e+07	0.00331201	   2.12408
	   1669.22	         1	         2	   6028.72	   17194.1	3.32046e+07	    152502	8.66681e+07	0.00333693	   2.12742
	   1670.22	         1	         2	   6025.67	   17174.7	3.32218e+07	    152431	8.68205e+07	0.00336179	   2.13078
	   1671.22	         1	         2	   6022.62	   17155.3	3.3239e+07	    152360	8.69729e+07	0.00338659	   2.13417
	   1672.22	         1	         2	   6019.58	     17136	3.32561e+07	    152289	8.71252e+07	0.00341135	   2.13758
	   1673.22	         1	         2	   6016.54	   17116.7	3.32732e+07	    152218	8.72774e+07	0.00343605	   2.14101
	   1674.22	         1	         2	    6013.5	   17097.5	3.32903e+07	    152147	8.74295e+07	0.00346069	   2.14447
	   1675.22	         1	         2	   6010.47	   17078.3	3.33074e+07	    152076	8.75816e+07	0.00348528	   2.14796
	   1676.22	         1	         2	   6007.44	   17059.2	3.33244e+07	    152005	8.77336e+07	0.00350982	   2.15147
	   1677.22	         1	         2	   6004.41	   17040.2	3.33415e+07	    151935	8.78856e+07	 0.0035343	     2.155
	   1678.22	         1	         2	   6001.39	   17021.2	3.33585e+07	    151864	8.80374e+07	0.00355873	   2.15856
	   1679.22	         1	         2	   5998.38	   17002.2	3.33755e+07	    151793	8.81892e+07	 0.0035831	   2.16214
	   1680.22	         1	         2	   5995.36	   16983.4	3.33925e+07	    151722	8.83409e+07	0.00360742	   2.16575
	   1681.22	         1	         2	   5992.35	   16964.5	3.34095e+07	    151651	8.84926e+07	0.00363169	   2.16938
	   1682.22	         1	         2	   5989.35	   16945.8	3.34264e+07	    151581	8.86442e+07	0.00365591	   2.17304
	   1683.22	         1	         2	   5986.35	     16927	3.34433e+07	    151510	8.87957e+07	0.00368007	   2.17672
	   1684.22	         1	         2	   5983.35	   16908.4	3.34602e+07	    151439	8.89471e+07	0.00370418	   2.18042
	   1685.22	         1	         2	   5980.35	   16889.7	3.34771e+07	    151369	8.90985e+07	0.00372824	   2.18415
	   1686.22	         1	         2	   5977.36	   16871.2	3.3494e+07	    151298	8.92498e+07	0.00375225	    2.1879
	   1687.22	         1	         2	   5974.38	   16852.6	3.35108e+07	    151227	8.9401e+07	0.00377621	   2.19168
	   1688.22	         1	         2	   5971.39	   16834.2	3.35277e+07	    151157	8.95522e+07	0.00380012	   2.19548
	   1689.22	         1	         2	   5968.41	   16815.7	3.35445e+07	    151086	8.97033e+07	0.00382398	    2.1993
	   1690.22	         1	         2	   5965.44	   16797.3	3.35613e+07	    151015	8.98543e+07	 0.0038478	   2.20315
	   1691.22	         1	         2	   5962.47	     16779	3.35781e+07	    150945	9.00052e+07	0.00387156	   2.20702
	   1692.22	         1	         2	    5959.5	   16760.7	3.35948e+07	    150874	9.01561e+07	0.00389528	   2.21092
	   1693.22	         1	         2	   5956.54	   16742.5	3.36116e+07	    150804	9.03069e+07	0.00391895	   2.21484
	   1694.22	         1	         2	   5953.57	   16724.3	3.36283e+07	    150733	9.04576e+07	0.00394257	   2.21878
	   1695.22	         1	         2	   5950.62	   16706.2	3.3645e+07	    150663	9.06083e+07	0.00396614	   2.22275
	   1696.22	         1	         2	   5947.66	   16688.1	3.36617e+07	    150592	9.07589e+07	0.00398967	   2.22674
	   1697.22	         1	         2	   5944.72	     16670	3.36784e+07	    150522	9.09094e+07	0.00401315	   2.23075
	   1698.22	         1	         2	   5941.77	     16652	3.3695e+07	    150452	9.10599e+07	0.00403658	   2.23479
	   1699.22	         1	         2	   5938.83	   16634.1	3.37117e+07	    150381	9.12102e+07	0.00405996	   2.23885
