PRESSURE : psia                   0.000  DAYS

4784.336   4784.304   4784.275   4784.260   4784.253   4784.245   4784.226   4784.176   4784.067   4783.920   
4784.268   4784.262   4784.257   4784.252   4784.246   4784.226   4784.157   4783.938   4783.380   4782.486   
4784.255   4784.254   4784.252   4784.249   4784.235   4784.176   4783.938   4783.060   4780.378   4774.968   
4784.252   4784.252   4784.251   4784.244   4784.214   4784.067   4783.380   4780.378   4768.876   4736.910   
4784.252   4784.252   4784.250   4784.240   4784.190   4783.920   4782.486   4774.968   4736.910   4566.113   

5102.466   4854.730   4803.004   4792.842   4790.905   4790.541   4790.473   4790.460   4790.458   4790.457   
4854.730   4811.238   4795.691   4791.636   4790.707   4790.508   4790.467   4790.459   4790.457   4790.457   
4803.004   4795.691   4792.067   4790.882   4790.559   4790.480   4790.462   4790.457   4790.456   4790.455   
4792.842   4791.636   4790.882   4790.585   4790.492   4790.465   4790.458   4790.454   4790.450   4790.446   
4790.905   4790.707   4790.559   4790.492   4790.467   4790.458   4790.451   4790.440   4790.420   4790.396   
4790.541   4790.508   4790.480   4790.465   4790.458   4790.450   4790.432   4790.382   4790.274   4790.129   
4790.473   4790.467   4790.462   4790.458   4790.451   4790.432   4790.363   4790.146   4789.593   4788.708   
4790.460   4790.459   4790.457   4790.454   4790.440   4790.382   4790.146   4789.277   4786.619   4781.253   
4790.458   4790.457   4790.456   4790.450   4790.420   4790.274   4789.593   4786.619   4775.212   4743.414   
4790.457   4790.457   4790.455   4790.446   4790.396   4790.129   4788.708   4781.253   4743.414   4569.508   

5091.676   4864.077   4812.874   4802.761   4800.832   4800.470   4800.402   4800.390   4800.387   4800.387   
4864.077   4821.069   4805.596   4801.559   4800.635   4800.438   4800.397   4800.389   4800.387   4800.386   
4812.874   4805.596   4801.989   4800.809   4800.488   4800.410   4800.391   4800.387   4800.385   4800.385   
4802.761   4801.559   4800.809   4800.514   4800.421   4800.395   4800.387   4800.383   4800.379   4800.375   
4800.832   4800.635   4800.488   4800.421   4800.396   4800.387   4800.381   4800.370   4800.349   4800.326   
4800.470   4800.438   4800.410   4800.395   4800.387   4800.380   4800.362   4800.312   4800.204   4800.060   
4800.402   4800.397   4800.391   4800.387   4800.381   4800.362   4800.293   4800.077   4799.527   4798.646   
4800.390   4800.389   4800.387   4800.383   4800.370   4800.312   4800.077   4799.212   4796.567   4791.220   
4800.387   4800.387   4800.385   4800.379   4800.349   4800.204   4799.527   4796.567   4785.201   4753.296   
4800.387   4800.386   4800.385   4800.375   4800.326   4800.060   4798.646   4791.220   4753.296   4562.906   

PRESSURE : psia                   1.000  DAYS

5103.788   4849.095   4796.909   4786.660   4784.704   4784.336   4784.268   4784.255   4784.252   4784.252   
4849.095   4805.214   4789.534   4785.442   4784.504   4784.304   4784.262   4784.254   4784.252   4784.252   
4796.909   4789.534   4785.878   4784.681   4784.355   4784.275   4784.257   4784.252   4784.251   4784.250   
4786.660   4785.442   4784.681   4784.381   4784.287   4784.260   4784.252   4784.249   4784.244   4784.240   
4784.704   4784.504   4784.355   4784.287   4784.262   4784.253   4784.246   4784.235   4784.214   4784.190   
4784.336   4784.304   4784.275   4784.260   4784.253   4784.245   4784.226   4784.176   4784.067   4783.920   
4784.268   4784.262   4784.257   4784.252   4784.246   4784.226   4784.157   4783.938   4783.380   4782.486   
4784.255   4784.254   4784.252   4784.249   4784.235   4784.176   4783.938   4783.060   4780.378   4774.968   
4784.252   4784.252   4784.251   4784.244   4784.214   4784.067   4783.380   4780.378   4768.876   4736.910   
4784.252   4784.252   4784.250   4784.240   4784.190   4783.920   4782.486   4774.968   4736.910   4566.113   

5102.466   4854.730   4803.004   4792.842   4790.905   4790.541   4790.473   4790.460   4790.458   4790.457   
4854.730   4811.238   4795.691   4791.636   4790.707   4790.508   4790.467   4790.459   4790.457   4790.457   
4803.004   4795.691   4792.067   4790.882   4790.559   4790.480   4790.462   4790.457   4790.456   4790.455   
4792.842   4791.636   4790.882   4790.585   4790.492   4790.465   4790.458   4790.454   4790.450   4790.446   
4790.905   4790.707   4790.559   4790.492   4790.467   4790.458   4790.451   4790.440   4790.420   4790.396   
4790.541   4790.508   4790.480   4790.465   4790.458   4790.450   4790.432   4790.382   4790.274   4790.129   
4790.473   4790.467   4790.462   4790.458   4790.451   4790.432   4790.363   4790.146   4789.593   4788.708   
4790.460   4790.459   4790.457   4790.454   4790.440   4790.382   4790.146   4789.277   4786.619   4781.253   
4790.458   4790.457   4790.456   4790.450   4790.420   4790.274   4789.593   4786.619   4775.212   4743.414   
4790.457   4790.457   4790.455   4790.446   4790.396   4790.129   4788.708   4781.253   4743.414   4569.508   

5091.676   4864.077   4812.874   4802.761   4800.832   4800.470   4800.402   4800.390   4800.387   4800.387   
4864.077   4821.069   4805.596   4801.559   4800.635   4800.438   4800.397   4800.389   4800.387   4800.386   
4812.874   4805.596   4801.989   4800.809   4800.488   4800.410   4800.391   4800.387   4800.385   4800.385   
4802.761   4801.559   4800.809   4800.514   4800.421   4800.395   4800.387   4800.383   4800.379   4800.375   
4800.832   4800.635   4800.488   4800.421   4800.396   4800.387   4800.381   4800.370   4800.349   4800.326   
4800.470   4800.438   4800.410   4800.395   4800.387   4800.380   4800.362   4800.312   4800.204   4800.060   
4800.402   4800.397   4800.391   4800.387   4800.381   4800.362   4800.293   4800.077   4799.527   4798.646   
4800.390   4800.389   4800.387   4800.383   4800.370   4800.312   4800.077   4799.212   4796.567   4791.220   
4800.387   4800.387   4800.385   4800.379   4800.349   4800.204   4799.527   4796.567   4785.201   4753.296   
4800.387   4800.386   4800.385   4800.375   4800.326   4800.060   4798.646   4791.220   4753.296   4562.906   

PRESSURE : psia                   4.000  DAYS

5576.978   5101.202   4897.424   4822.991   4796.903   4788.195   4785.425   4784.580   4784.329   4784.260   
5101.202   4948.357   4853.710   4810.464   4793.357   4787.208   4785.147   4784.486   4784.274   4784.209   
4897.424   4853.710   4817.737   4798.144   4789.424   4786.004   4784.758   4784.301   4784.108   4784.022   
4822.991   4810.464   4798.144   4790.487   4786.705   4785.057   4784.336   4783.930   4783.615   4783.402   
4796.903   4793.357   4789.424   4786.705   4785.192   4784.363   4783.733   4782.998   4782.109   4781.391   
4788.195   4787.208   4786.004   4785.057   4784.363   4783.644   4782.494   4780.502   4777.662   4775.135   
4785.425   4785.147   4784.758   4784.336   4783.733   4782.494   4779.731   4774.211   4765.462   4756.772   
4784.580   4784.486   4784.301   4783.930   4782.998   4780.502   4774.211   4760.291   4735.411   4706.456   
4784.329   4784.274   4784.108   4783.615   4782.109   4777.662   4765.462   4735.411   4672.624   4578.455   
4784.260   4784.209   4784.022   4783.402   4781.391   4775.135   4756.772   4706.456   4578.455   4281.788   

5576.640   5106.390   4903.361   4829.085   4803.064   4794.384   4791.625   4790.783   4790.534   4790.465   
5106.390   4954.195   4859.732   4816.587   4799.529   4793.401   4791.348   4790.690   4790.479   4790.414   
4903.361   4859.732   4823.840   4804.300   4795.609   4792.201   4790.961   4790.506   4790.314   4790.228   
4829.085   4816.587   4804.300   4796.668   4792.899   4791.259   4790.541   4790.137   4789.823   4789.611   
4803.064   4799.529   4795.609   4792.899   4791.393   4790.567   4789.941   4789.209   4788.323   4787.607   
4794.384   4793.401   4792.201   4791.259   4790.567   4789.852   4788.706   4786.721   4783.890   4781.369   
4791.625   4791.348   4790.961   4790.541   4789.941   4788.706   4785.953   4780.449   4771.722   4763.049   
4790.783   4790.690   4790.506   4790.137   4789.209   4786.721   4780.449   4766.564   4741.730   4712.810   
4790.534   4790.479   4790.314   4789.823   4788.323   4783.890   4771.722   4741.730   4679.020   4584.858   
4790.465   4790.414   4790.228   4789.611   4787.607   4781.369   4763.049   4712.810   4584.858   4284.370   

5562.601   5114.406   4913.140   4838.963   4812.974   4804.306   4801.552   4800.712   4800.463   4800.395   
5114.406   4963.906   4869.576   4826.478   4809.442   4803.324   4801.275   4800.618   4800.408   4800.343   
4913.140   4869.576   4833.722   4814.207   4805.528   4802.127   4800.889   4800.435   4800.243   4800.158   
4838.963   4826.478   4814.207   4806.585   4802.823   4801.186   4800.470   4800.067   4799.753   4799.542   
4812.974   4809.442   4805.528   4802.823   4801.320   4800.496   4799.871   4799.140   4798.256   4797.541   
4804.306   4803.324   4802.127   4801.186   4800.496   4799.782   4798.639   4796.657   4793.830   4791.313   
4801.552   4801.275   4800.889   4800.470   4799.871   4798.639   4795.891   4790.394   4781.677   4773.012   
4800.712   4800.618   4800.435   4800.067   4799.140   4796.657   4790.394   4776.525   4751.711   4722.803   
4800.463   4800.408   4800.243   4799.753   4798.256   4793.830   4781.677   4751.711   4689.028   4594.671   
4800.395   4800.343   4800.158   4799.542   4797.541   4791.313   4773.012   4722.803   4594.671   4277.487   

PRESSURE : psia                   4.000  DAYS

5576.978   5101.202   4897.424   4822.991   4796.903   4788.195   4785.425   4784.580   4784.329   4784.260   
5101.202   4948.357   4853.710   4810.464   4793.357   4787.208   4785.147   4784.486   4784.274   4784.209   
4897.424   4853.710   4817.737   4798.144   4789.424   4786.004   4784.758   4784.301   4784.108   4784.022   
4822.991   4810.464   4798.144   4790.487   4786.705   4785.057   4784.336   4783.930   4783.615   4783.402   
4796.903   4793.357   4789.424   4786.705   4785.192   4784.363   4783.733   4782.998   4782.109   4781.391   
4788.195   4787.208   4786.004   4785.057   4784.363   4783.644   4782.494   4780.502   4777.662   4775.135   
4785.425   4785.147   4784.758   4784.336   4783.733   4782.494   4779.731   4774.211   4765.462   4756.772   
4784.580   4784.486   4784.301   4783.930   4782.998   4780.502   4774.211   4760.291   4735.411   4706.456   
4784.329   4784.274   4784.108   4783.615   4782.109   4777.662   4765.462   4735.411   4672.624   4578.455   
4784.260   4784.209   4784.022   4783.402   4781.391   4775.135   4756.772   4706.456   4578.455   4281.788   

5576.640   5106.390   4903.361   4829.085   4803.064   4794.384   4791.625   4790.783   4790.534   4790.465   
5106.390   4954.195   4859.732   4816.587   4799.529   4793.401   4791.348   4790.690   4790.479   4790.414   
4903.361   4859.732   4823.840   4804.300   4795.609   4792.201   4790.961   4790.506   4790.314   4790.228   
4829.085   4816.587   4804.300   4796.668   4792.899   4791.259   4790.541   4790.137   4789.823   4789.611   
4803.064   4799.529   4795.609   4792.899   4791.393   4790.567   4789.941   4789.209   4788.323   4787.607   
4794.384   4793.401   4792.201   4791.259   4790.567   4789.852   4788.706   4786.721   4783.890   4781.369   
4791.625   4791.348   4790.961   4790.541   4789.941   4788.706   4785.953   4780.449   4771.722   4763.049   
4790.783   4790.690   4790.506   4790.137   4789.209   4786.721   4780.449   4766.564   4741.730   4712.810   
4790.534   4790.479   4790.314   4789.823   4788.323   4783.890   4771.722   4741.730   4679.020   4584.858   
4790.465   4790.414   4790.228   4789.611   4787.607   4781.369   4763.049   4712.810   4584.858   4284.370   

5562.601   5114.406   4913.140   4838.963   4812.974   4804.306   4801.552   4800.712   4800.463   4800.395   
5114.406   4963.906   4869.576   4826.478   4809.442   4803.324   4801.275   4800.618   4800.408   4800.343   
4913.140   4869.576   4833.722   4814.207   4805.528   4802.127   4800.889   4800.435   4800.243   4800.158   
4838.963   4826.478   4814.207   4806.585   4802.823   4801.186   4800.470   4800.067   4799.753   4799.542   
4812.974   4809.442   4805.528   4802.823   4801.320   4800.496   4799.871   4799.140   4798.256   4797.541   
4804.306   4803.324   4802.127   4801.186   4800.496   4799.782   4798.639   4796.657   4793.830   4791.313   
4801.552   4801.275   4800.889   4800.470   4799.871   4798.639   4795.891   4790.394   4781.677   4773.012   
4800.712   4800.618   4800.435   4800.067   4799.140   4796.657   4790.394   4776.525   4751.711   4722.803   
4800.463   4800.408   4800.243   4799.753   4798.256   4793.830   4781.677   4751.711   4689.028   4594.671   
4800.395   4800.343   4800.158   4799.542   4797.541   4791.313   4773.012   4722.803   4594.671   4277.487   

PRESSURE : psia                   13.000  DAYS

5828.851   5447.404   5170.524   5002.050   4904.207   4847.883   4816.173   4798.876   4789.988   4786.247   
5447.404   5262.187   5088.043   4965.597   4887.033   4839.236   4811.281   4795.514   4787.142   4783.521   
5170.524   5088.043   4993.785   4916.297   4861.204   4825.060   4802.443   4788.733   4780.874   4777.251   
5002.050   4965.597   4916.297   4870.530   4834.592   4808.641   4790.507   4777.961   4769.708   4765.474   
4904.207   4887.033   4861.204   4834.592   4811.178   4791.698   4775.400   4761.620   4750.772   4744.476   
4847.883   4839.236   4825.060   4808.641   4791.698   4774.348   4756.052   4736.969   4719.307   4707.848   
4816.173   4811.281   4802.443   4790.507   4775.400   4756.052   4731.125   4700.609   4668.396   4644.920   
4798.876   4795.514   4788.733   4777.961   4761.620   4736.969   4700.609   4650.305   4589.615   4537.466   
4789.988   4787.142   4780.874   4769.708   4750.772   4719.307   4668.396   4589.615   4477.511   4351.046   
4786.247   4783.521   4777.251   4765.474   4744.476   4707.848   4644.920   4537.466   4351.046   4017.045   

5829.819   5452.777   5176.501   5008.166   4910.345   4854.043   4822.350   4805.067   4796.186   4792.449   
5452.777   5268.120   5094.147   4971.720   4893.177   4845.400   4817.462   4801.707   4793.343   4789.726   
5176.501   5094.147   4999.903   4922.431   4867.358   4831.232   4808.631   4794.933   4787.081   4783.462   
5008.166   4971.720   4922.431   4876.680   4840.759   4814.825   4796.705   4784.170   4775.924   4771.694   
4910.345   4893.177   4867.358   4840.759   4817.360   4797.895   4781.610   4767.841   4757.000   4750.708   
4854.043   4845.400   4831.232   4814.825   4797.895   4780.558   4762.276   4743.204   4725.549   4714.095   
4822.350   4817.462   4808.631   4796.705   4781.610   4762.276   4737.361   4706.858   4674.653   4651.181   
4805.067   4801.707   4794.933   4784.170   4767.841   4743.204   4706.858   4656.565   4595.883   4543.736   
4796.186   4793.343   4787.081   4775.924   4757.000   4725.549   4674.653   4595.883   4483.782   4357.260   
4792.449   4789.726   4783.462   4771.694   4750.708   4714.095   4651.181   4543.736   4357.260   4019.380   

5826.135   5459.966   5186.000   5018.064   4920.254   4863.956   4832.269   4814.990   4806.113   4802.377   
5459.966   5277.474   5104.038   4981.627   4903.087   4855.315   4827.382   4811.632   4803.271   4799.656   
5186.000   5104.038   5009.809   4932.339   4877.269   4841.150   4818.554   4804.860   4797.011   4793.393   
5018.064   4981.627   4932.339   4886.591   4850.675   4824.746   4806.632   4794.101   4785.857   4781.629   
4920.254   4903.087   4877.269   4850.675   4827.281   4807.821   4791.541   4777.776   4766.937   4760.647   
4863.956   4855.315   4841.150   4824.746   4807.821   4790.490   4772.211   4753.143   4735.491   4724.037   
4832.269   4827.382   4818.554   4806.632   4791.541   4772.211   4747.301   4716.800   4684.596   4661.124   
4814.990   4811.632   4804.860   4794.101   4777.776   4753.143   4716.800   4666.509   4605.824   4553.670   
4806.113   4803.271   4797.011   4785.857   4766.937   4735.491   4684.596   4605.824   4493.708   4366.960   
4802.377   4799.656   4793.393   4781.629   4760.647   4724.037   4661.124   4553.670   4366.960   4012.464   

PRESSURE : psia                   13.000  DAYS

5828.851   5447.404   5170.524   5002.050   4904.207   4847.883   4816.173   4798.876   4789.988   4786.247   
5447.404   5262.187   5088.043   4965.597   4887.033   4839.236   4811.281   4795.514   4787.142   4783.521   
5170.524   5088.043   4993.785   4916.297   4861.204   4825.060   4802.443   4788.733   4780.874   4777.251   
5002.050   4965.597   4916.297   4870.530   4834.592   4808.641   4790.507   4777.961   4769.708   4765.474   
4904.207   4887.033   4861.204   4834.592   4811.178   4791.698   4775.400   4761.620   4750.772   4744.476   
4847.883   4839.236   4825.060   4808.641   4791.698   4774.348   4756.052   4736.969   4719.307   4707.848   
4816.173   4811.281   4802.443   4790.507   4775.400   4756.052   4731.125   4700.609   4668.396   4644.920   
4798.876   4795.514   4788.733   4777.961   4761.620   4736.969   4700.609   4650.305   4589.615   4537.466   
4789.988   4787.142   4780.874   4769.708   4750.772   4719.307   4668.396   4589.615   4477.511   4351.046   
4786.247   4783.521   4777.251   4765.474   4744.476   4707.848   4644.920   4537.466   4351.046   4017.045   

5829.819   5452.777   5176.501   5008.166   4910.345   4854.043   4822.350   4805.067   4796.186   4792.449   
5452.777   5268.120   5094.147   4971.720   4893.177   4845.400   4817.462   4801.707   4793.343   4789.726   
5176.501   5094.147   4999.903   4922.431   4867.358   4831.232   4808.631   4794.933   4787.081   4783.462   
5008.166   4971.720   4922.431   4876.680   4840.759   4814.825   4796.705   4784.170   4775.924   4771.694   
4910.345   4893.177   4867.358   4840.759   4817.360   4797.895   4781.610   4767.841   4757.000   4750.708   
4854.043   4845.400   4831.232   4814.825   4797.895   4780.558   4762.276   4743.204   4725.549   4714.095   
4822.350   4817.462   4808.631   4796.705   4781.610   4762.276   4737.361   4706.858   4674.653   4651.181   
4805.067   4801.707   4794.933   4784.170   4767.841   4743.204   4706.858   4656.565   4595.883   4543.736   
4796.186   4793.343   4787.081   4775.924   4757.000   4725.549   4674.653   4595.883   4483.782   4357.260   
4792.449   4789.726   4783.462   4771.694   4750.708   4714.095   4651.181   4543.736   4357.260   4019.380   

5826.135   5459.966   5186.000   5018.064   4920.254   4863.956   4832.269   4814.990   4806.113   4802.377   
5459.966   5277.474   5104.038   4981.627   4903.087   4855.315   4827.382   4811.632   4803.271   4799.656   
5186.000   5104.038   5009.809   4932.339   4877.269   4841.150   4818.554   4804.860   4797.011   4793.393   
5018.064   4981.627   4932.339   4886.591   4850.675   4824.746   4806.632   4794.101   4785.857   4781.629   
4920.254   4903.087   4877.269   4850.675   4827.281   4807.821   4791.541   4777.776   4766.937   4760.647   
4863.956   4855.315   4841.150   4824.746   4807.821   4790.490   4772.211   4753.143   4735.491   4724.037   
4832.269   4827.382   4818.554   4806.632   4791.541   4772.211   4747.301   4716.800   4684.596   4661.124   
4814.990   4811.632   4804.860   4794.101   4777.776   4753.143   4716.800   4666.509   4605.824   4553.670   
4806.113   4803.271   4797.011   4785.857   4766.937   4735.491   4684.596   4605.824   4493.708   4366.960   
4802.377   4799.656   4793.393   4781.629   4760.647   4724.037   4661.124   4553.670   4366.960   4012.464   

PRESSURE : psia                   42.000  DAYS

6020.325   5781.389   5533.364   5318.781   5152.740   5034.148   4949.012   4889.671   4851.915   4833.518   
5781.389   5643.513   5440.238   5258.582   5117.584   5010.653   4931.115   4874.418   4837.805   4819.806   
5533.364   5440.238   5302.366   5171.919   5060.183   4969.099   4897.769   4844.959   4809.902   4792.362   
5318.781   5258.582   5171.919   5079.524   4992.513   4916.047   4852.380   4802.783   4768.494   4750.855   
5152.740   5117.584   5060.183   4992.513   4923.042   4857.099   4798.174   4749.194   4713.345   4694.101   
5034.148   5010.653   4969.099   4916.047   4857.099   4796.526   4737.880   4685.028   4643.204   4619.215   
4949.012   4931.115   4897.769   4852.380   4798.174   4737.880   4674.184   4610.991   4555.474   4520.092   
4889.671   4874.418   4844.959   4802.783   4749.194   4685.028   4610.991   4529.098   4446.537   4384.015   
4851.915   4837.805   4809.902   4768.494   4713.345   4643.204   4555.474   4446.537   4315.360   4182.828   
4833.518   4819.806   4792.362   4750.855   4694.101   4619.215   4520.092   4384.015   4182.828   3855.568   

6022.865   5784.409   5538.959   5324.801   5158.935   5040.346   4955.208   4895.866   4858.110   4839.713   
5784.409   5648.938   5446.173   5264.772   5123.785   5016.851   4937.311   4880.613   4844.000   4826.001   
5538.959   5446.173   5308.554   5178.121   5066.383   4975.296   4903.965   4851.154   4816.097   4798.557   
5324.801   5264.772   5178.121   5085.724   4998.711   4922.244   4858.575   4808.978   4774.689   4757.050   
5158.935   5123.785   5066.383   4998.711   4929.239   4863.295   4804.369   4755.388   4719.539   4700.295   
5040.346   5016.851   4975.296   4922.244   4863.295   4802.721   4744.074   4691.221   4649.396   4625.406   
4955.208   4937.311   4903.965   4858.575   4804.369   4744.074   4680.376   4617.181   4561.662   4526.279   
4895.866   4880.613   4851.154   4808.978   4755.388   4691.221   4617.181   4535.285   4452.719   4390.192   
4858.110   4844.000   4816.097   4774.689   4719.539   4649.396   4561.662   4452.719   4321.533   4188.938   
4839.713   4826.001   4798.557   4757.050   4700.295   4625.406   4526.279   4390.192   4188.938   3857.777   

6023.653   5791.493   5547.305   5334.204   5168.879   5050.297   4965.150   4905.802   4868.042   4849.642   
5791.493   5656.008   5455.292   5274.699   5133.746   5026.800   4947.251   4890.547   4853.930   4835.929   
5547.305   5455.292   5318.474   5188.087   5076.338   4985.241   4913.902   4861.085   4826.024   4808.482   
5334.204   5274.699   5188.087   5095.682   5008.659   4932.183   4868.507   4818.905   4784.611   4766.971   
5168.879   5133.746   5076.338   5008.659   4939.179   4873.227   4814.294   4765.308   4729.455   4710.209   
5050.297   5026.800   4985.241   4932.183   4873.227   4812.647   4753.993   4701.134   4659.304   4635.312   
4965.150   4947.251   4913.902   4868.507   4814.294   4753.993   4690.287   4627.085   4571.559   4536.171   
4905.802   4890.547   4861.085   4818.905   4765.308   4701.134   4627.085   4545.179   4462.602   4400.064   
4868.042   4853.930   4826.024   4784.611   4729.455   4659.304   4571.559   4462.602   4331.393   4198.564   
4849.642   4835.929   4808.482   4766.971   4710.209   4635.312   4536.171   4400.064   4198.564   3850.410   

PRESSURE : psia                   42.000  DAYS

6020.325   5781.389   5533.364   5318.781   5152.740   5034.148   4949.012   4889.671   4851.915   4833.518   
5781.389   5643.513   5440.238   5258.582   5117.584   5010.653   4931.115   4874.418   4837.805   4819.806   
5533.364   5440.238   5302.366   5171.919   5060.183   4969.099   4897.769   4844.959   4809.902   4792.362   
5318.781   5258.582   5171.919   5079.524   4992.513   4916.047   4852.380   4802.783   4768.494   4750.855   
5152.740   5117.584   5060.183   4992.513   4923.042   4857.099   4798.174   4749.194   4713.345   4694.101   
5034.148   5010.653   4969.099   4916.047   4857.099   4796.526   4737.880   4685.028   4643.204   4619.215   
4949.012   4931.115   4897.769   4852.380   4798.174   4737.880   4674.184   4610.991   4555.474   4520.092   
4889.671   4874.418   4844.959   4802.783   4749.194   4685.028   4610.991   4529.098   4446.537   4384.015   
4851.915   4837.805   4809.902   4768.494   4713.345   4643.204   4555.474   4446.537   4315.360   4182.828   
4833.518   4819.806   4792.362   4750.855   4694.101   4619.215   4520.092   4384.015   4182.828   3855.568   

6022.865   5784.409   5538.959   5324.801   5158.935   5040.346   4955.208   4895.866   4858.110   4839.713   
5784.409   5648.938   5446.173   5264.772   5123.785   5016.851   4937.311   4880.613   4844.000   4826.001   
5538.959   5446.173   5308.554   5178.121   5066.383   4975.296   4903.965   4851.154   4816.097   4798.557   
5324.801   5264.772   5178.121   5085.724   4998.711   4922.244   4858.575   4808.978   4774.689   4757.050   
5158.935   5123.785   5066.383   4998.711   4929.239   4863.295   4804.369   4755.388   4719.539   4700.295   
5040.346   5016.851   4975.296   4922.244   4863.295   4802.721   4744.074   4691.221   4649.396   4625.406   
4955.208   4937.311   4903.965   4858.575   4804.369   4744.074   4680.376   4617.181   4561.662   4526.279   
4895.866   4880.613   4851.154   4808.978   4755.388   4691.221   4617.181   4535.285   4452.719   4390.192   
4858.110   4844.000   4816.097   4774.689   4719.539   4649.396   4561.662   4452.719   4321.533   4188.938   
4839.713   4826.001   4798.557   4757.050   4700.295   4625.406   4526.279   4390.192   4188.938   3857.777   

6023.653   5791.493   5547.305   5334.204   5168.879   5050.297   4965.150   4905.802   4868.042   4849.642   
5791.493   5656.008   5455.292   5274.699   5133.746   5026.800   4947.251   4890.547   4853.930   4835.929   
5547.305   5455.292   5318.474   5188.087   5076.338   4985.241   4913.902   4861.085   4826.024   4808.482   
5334.204   5274.699   5188.087   5095.682   5008.659   4932.183   4868.507   4818.905   4784.611   4766.971   
5168.879   5133.746   5076.338   5008.659   4939.179   4873.227   4814.294   4765.308   4729.455   4710.209   
5050.297   5026.800   4985.241   4932.183   4873.227   4812.647   4753.993   4701.134   4659.304   4635.312   
4965.150   4947.251   4913.902   4868.507   4814.294   4753.993   4690.287   4627.085   4571.559   4536.171   
4905.802   4890.547   4861.085   4818.905   4765.308   4701.134   4627.085   4545.179   4462.602   4400.064   
4868.042   4853.930   4826.024   4784.611   4729.455   4659.304   4571.559   4462.602   4331.393   4198.564   
